Genre,Publisher,NA_Sales,EU_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
9.0,25.0,0.13,0.02,0.02,0.16,74.0,32.0,8.1,21.0,1
8.0,56.0,0.09,0.11,0.02,0.22,-1.0,-1.0,7.8,11.0,3
1.0,15.0,0.83,0.33,0.04,2.12,-1.0,-1.0,-1.0,-1.0,-1
8.0,56.0,0.96,0.67,0.34,2.09,74.0,58.0,7.9,1287.0,2
9.0,341.0,0.12,0.08,0.01,0.21,-1.0,-1.0,-1.0,-1.0,-1
2.0,40.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
6.0,29.0,0.02,0.07,0.02,0.11,-1.0,-1.0,-1.0,-1.0,0
8.0,33.0,0.0,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
7.0,15.0,0.24,0.0,0.02,0.26,77.0,29.0,8.6,26.0,0
11.0,2.0,0.0,0.0,0.04,0.58,-1.0,-1.0,-1.0,-1.0,-1
3.0,342.0,0.0,0.01,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
10.0,51.0,0.17,0.05,0.01,0.22,60.0,40.0,7.3,9.0,2
8.0,22.0,0.05,0.04,0.01,0.11,-1.0,-1.0,-1.0,-1.0,2
8.0,177.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
8.0,25.0,0.18,0.0,0.02,0.19,51.0,14.0,6.3,15.0,2
7.0,130.0,0.05,0.05,0.02,0.11,-1.0,-1.0,-1.0,-1.0,0
12.0,8.0,0.03,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,0
2.0,3.0,0.0,0.0,0.0,0.41,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,0.92,0.35,0.05,1.33,-1.0,-1.0,-1.0,-1.0,-1
11.0,29.0,0.34,0.0,0.03,0.37,-1.0,-1.0,-1.0,-1.0,-1
8.0,134.0,0.0,0.0,0.0,0.04,-1.0,-1.0,8.3,10.0,1
8.0,21.0,0.01,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,2
5.0,58.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
2.0,1.0,0.16,0.0,0.01,0.18,82.0,11.0,7.3,18.0,1
1.0,18.0,0.0,0.15,0.04,0.19,-1.0,-1.0,-1.0,-1.0,-1
3.0,19.0,0.04,0.01,0.0,0.06,69.0,20.0,8.4,10.0,1
5.0,22.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
8.0,1.0,0.06,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,3
8.0,1.0,1.96,1.33,0.23,3.52,-1.0,-1.0,-1.0,-1.0,-1
9.0,2.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
8.0,122.0,0.0,0.0,0.0,0.56,-1.0,-1.0,-1.0,-1.0,-1
3.0,15.0,0.0,0.0,0.0,1.37,-1.0,-1.0,-1.0,-1.0,-1
1.0,25.0,0.0,0.02,0.0,0.03,90.0,5.0,6.8,130.0,0
9.0,73.0,0.03,0.04,0.01,0.1,56.0,13.0,3.4,46.0,2
5.0,343.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
1.0,32.0,0.1,0.03,0.0,0.14,68.0,17.0,9.1,7.0,0
10.0,11.0,7.04,1.95,0.79,9.86,91.0,99.0,7.9,2045.0,2
5.0,99.0,0.02,0.02,0.01,0.04,-1.0,-1.0,-1.0,-1.0,-1
7.0,1.0,0.11,0.01,0.01,0.14,80.0,50.0,7.7,13.0,0
10.0,1.0,0.33,0.12,0.01,0.46,53.0,15.0,-1.0,-1.0,0
9.0,72.0,0.0,0.0,0.0,0.04,65.0,8.0,7.8,16.0,1
3.0,3.0,0.0,0.0,0.05,0.72,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.09,0.0,0.01,0.1,49.0,35.0,3.1,45.0,0
10.0,198.0,0.06,0.04,0.01,0.11,-1.0,-1.0,-1.0,-1.0,-1
8.0,21.0,0.48,0.24,0.1,1.17,52.0,36.0,4.9,222.0,2
3.0,2.0,0.06,0.04,0.01,0.11,82.0,15.0,8.7,11.0,1
2.0,2.0,0.17,0.13,0.04,0.35,83.0,29.0,9.1,17.0,0
7.0,7.0,0.24,0.19,0.06,0.49,57.0,30.0,6.4,8.0,1
2.0,18.0,0.15,0.06,0.0,0.22,-1.0,-1.0,4.8,5.0,0
9.0,3.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
2.0,29.0,0.53,0.36,0.15,1.12,80.0,27.0,8.3,52.0,1
4.0,3.0,0.03,0.02,0.01,0.22,61.0,12.0,8.0,5.0,1
8.0,2.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
10.0,3.0,0.0,0.0,0.0,0.1,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,0.96,0.37,0.05,1.38,77.0,39.0,7.8,28.0,2
9.0,76.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
10.0,21.0,0.04,0.0,0.0,0.05,63.0,12.0,6.3,34.0,2
5.0,119.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.47,0.13,0.02,0.62,89.0,18.0,8.2,14.0,0
2.0,272.0,0.09,0.01,0.01,0.11,78.0,4.0,-1.0,-1.0,3
8.0,29.0,0.47,0.4,0.17,1.07,85.0,59.0,7.3,245.0,1
8.0,110.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
1.0,25.0,0.12,0.0,0.01,0.13,-1.0,-1.0,7.6,7.0,0
10.0,178.0,0.01,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
9.0,65.0,0.43,0.36,0.16,1.27,85.0,50.0,8.5,332.0,1
9.0,10.0,0.36,0.23,0.15,1.12,93.0,61.0,9.2,1228.0,2
12.0,9.0,2.08,1.09,0.33,3.64,90.0,35.0,8.7,312.0,0
11.0,5.0,0.7,0.64,0.16,1.51,76.0,19.0,8.1,24.0,0
3.0,11.0,0.0,0.03,0.01,0.03,84.0,46.0,8.5,108.0,1
7.0,176.0,0.0,0.01,0.0,0.01,-1.0,-1.0,8.2,6.0,0
7.0,7.0,0.01,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
7.0,18.0,0.02,0.12,0.03,0.18,75.0,27.0,6.3,43.0,3
10.0,26.0,0.06,0.02,0.01,0.09,37.0,39.0,3.6,31.0,2
2.0,29.0,0.19,0.16,0.07,0.41,75.0,4.0,5.5,51.0,3
1.0,18.0,0.0,0.15,0.01,0.17,-1.0,-1.0,-1.0,-1.0,-1
4.0,17.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
9.0,44.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
1.0,2.0,0.0,0.0,0.0,0.14,-1.0,-1.0,-1.0,-1.0,-1
1.0,15.0,0.5,0.18,0.06,1.18,-1.0,-1.0,-1.0,-1.0,-1
2.0,20.0,0.09,0.01,0.01,0.1,-1.0,-1.0,5.1,8.0,3
11.0,52.0,0.1,0.02,0.01,0.12,60.0,7.0,-1.0,-1.0,0
8.0,3.0,0.0,0.01,0.0,0.01,-1.0,-1.0,6.2,10.0,1
2.0,163.0,0.06,0.02,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
9.0,172.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
2.0,,0.12,0.05,0.0,0.17,-1.0,-1.0,-1.0,-1.0,-1
5.0,226.0,0.06,0.3,0.04,0.39,57.0,8.0,3.1,9.0,0
8.0,38.0,0.0,0.02,0.0,0.03,46.0,9.0,4.7,46.0,1
10.0,22.0,0.02,0.0,0.0,0.02,62.0,27.0,-1.0,-1.0,1
1.0,9.0,0.1,0.08,0.03,0.2,45.0,16.0,-1.0,-1.0,0
9.0,3.0,0.0,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
5.0,139.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.2,0.05,0.01,0.26,89.0,25.0,8.5,11.0,0
4.0,32.0,1.19,0.29,0.05,1.53,-1.0,-1.0,-1.0,-1.0,-1
6.0,6.0,0.0,0.0,0.07,1.15,-1.0,-1.0,-1.0,-1.0,-1
9.0,16.0,0.07,0.04,0.02,0.2,87.0,49.0,8.2,178.0,1
10.0,5.0,0.54,0.37,0.06,0.97,86.0,16.0,9.0,44.0,1
2.0,321.0,0.07,0.0,0.01,0.1,-1.0,-1.0,-1.0,-1.0,-1
2.0,12.0,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
3.0,26.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
2.0,1.0,0.03,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,1
2.0,5.0,0.07,0.0,0.01,0.08,-1.0,-1.0,-1.0,-1.0,0
9.0,5.0,0.01,0.32,0.06,0.39,94.0,55.0,8.8,3559.0,2
3.0,163.0,0.06,0.01,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
3.0,197.0,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
10.0,8.0,0.02,0.01,0.0,0.03,-1.0,-1.0,-1.0,-1.0,3
8.0,29.0,1.07,1.31,0.42,2.85,83.0,29.0,7.8,1530.0,2
8.0,8.0,0.07,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
5.0,58.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
7.0,108.0,0.14,0.0,0.01,0.15,26.0,4.0,-1.0,-1.0,0
1.0,29.0,0.14,0.1,0.03,0.27,41.0,8.0,7.4,7.0,0
8.0,25.0,0.23,0.01,0.02,0.27,81.0,36.0,7.8,21.0,2
2.0,12.0,0.01,0.05,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.47,0.0,0.03,0.5,-1.0,-1.0,7.3,4.0,0
12.0,15.0,1.04,0.72,0.13,2.19,-1.0,-1.0,-1.0,-1.0,-1
12.0,108.0,0.16,0.06,0.0,0.22,63.0,13.0,-1.0,-1.0,1
8.0,65.0,0.1,0.17,0.05,0.35,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,1.19,0.07,0.2,1.5,91.0,25.0,7.7,7.0,0
1.0,32.0,0.12,0.08,0.01,0.22,-1.0,-1.0,-1.0,-1.0,-1
5.0,1.0,0.15,0.22,0.05,0.41,53.0,8.0,-1.0,-1.0,1
8.0,38.0,0.61,0.38,0.1,1.09,66.0,8.0,-1.0,-1.0,0
2.0,19.0,0.12,0.0,0.01,0.13,53.0,17.0,-1.0,-1.0,0
8.0,5.0,0.0,0.02,0.0,0.02,57.0,24.0,6.7,42.0,1
1.0,344.0,1.52,0.46,0.08,2.25,-1.0,-1.0,-1.0,-1.0,-1
7.0,7.0,0.01,0.01,0.0,0.02,51.0,21.0,6.0,6.0,1
2.0,138.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
12.0,278.0,0.08,0.04,0.01,0.14,90.0,9.0,8.2,225.0,0
8.0,178.0,0.17,0.12,0.02,0.3,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,0.08,0.02,0.0,0.1,53.0,38.0,8.1,7.0,1
5.0,153.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
9.0,5.0,0.49,0.02,0.08,0.58,73.0,35.0,8.2,60.0,1
2.0,45.0,0.33,0.01,0.05,0.4,66.0,12.0,4.3,6.0,0
4.0,22.0,0.3,0.23,0.08,0.6,51.0,24.0,7.8,29.0,2
4.0,1.0,0.25,0.22,0.14,0.61,-1.0,-1.0,6.6,8.0,1
11.0,2.0,0.0,0.0,0.0,0.12,-1.0,-1.0,-1.0,-1.0,-1
11.0,345.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
3.0,105.0,0.11,0.07,0.01,0.19,-1.0,-1.0,-1.0,-1.0,-1
8.0,39.0,0.08,0.0,0.01,0.09,43.0,5.0,-1.0,-1.0,1
11.0,346.0,0.02,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
4.0,3.0,0.05,0.01,0.01,0.06,-1.0,-1.0,5.7,10.0,3
8.0,102.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
1.0,22.0,0.06,0.02,0.0,0.08,72.0,11.0,9.3,4.0,0
8.0,3.0,0.0,0.0,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.38,0.01,0.0,0.39,-1.0,-1.0,-1.0,-1.0,-1
5.0,15.0,0.17,0.13,0.03,0.32,65.0,26.0,8.2,5.0,0
1.0,2.0,0.04,0.03,0.01,0.08,65.0,8.0,-1.0,-1.0,0
2.0,9.0,0.0,0.08,0.02,0.1,-1.0,-1.0,-1.0,-1.0,-1
10.0,5.0,2.85,2.89,1.08,7.17,85.0,38.0,7.5,1761.0,2
4.0,19.0,0.05,0.0,0.01,0.16,66.0,13.0,8.2,29.0,1
1.0,9.0,0.31,0.03,0.04,1.14,81.0,66.0,8.8,32.0,0
1.0,32.0,0.05,0.02,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
6.0,14.0,0.0,0.01,0.0,0.01,-1.0,-1.0,-1.0,-1.0,3
7.0,49.0,0.43,0.29,0.06,0.87,-1.0,-1.0,-1.0,-1.0,-1
8.0,21.0,0.43,0.56,0.21,1.36,80.0,54.0,6.7,178.0,2
3.0,77.0,0.22,0.15,0.03,0.4,-1.0,-1.0,-1.0,-1.0,-1
7.0,198.0,0.21,0.14,0.02,0.38,-1.0,-1.0,-1.0,-1.0,-1
4.0,3.0,0.3,0.0,0.0,0.3,-1.0,-1.0,-1.0,-1.0,-1
6.0,57.0,0.06,0.0,0.01,0.07,74.0,6.0,-1.0,-1.0,0
1.0,25.0,0.41,0.6,0.2,1.21,73.0,47.0,7.4,237.0,1
8.0,9.0,2.31,1.72,0.77,4.92,88.0,66.0,8.1,2306.0,1
3.0,3.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
8.0,3.0,0.0,0.0,0.0,0.3,46.0,20.0,7.3,14.0,-1
7.0,8.0,0.1,0.0,0.01,0.11,38.0,14.0,3.8,29.0,1
8.0,72.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
10.0,198.0,0.35,0.08,0.01,0.44,-1.0,-1.0,-1.0,-1.0,-1
8.0,21.0,0.01,0.0,0.0,0.01,-1.0,-1.0,8.8,12.0,2
8.0,3.0,0.0,0.0,0.02,0.36,-1.0,-1.0,-1.0,-1.0,-1
8.0,19.0,0.19,0.09,0.03,0.31,32.0,28.0,3.6,587.0,3
8.0,21.0,0.63,0.38,0.05,1.42,-1.0,-1.0,-1.0,-1.0,-1
8.0,22.0,1.3,0.77,0.11,3.72,-1.0,-1.0,-1.0,-1.0,-1
8.0,40.0,0.67,0.21,0.07,0.95,-1.0,-1.0,-1.0,-1.0,-1
2.0,9.0,0.0,0.5,0.15,0.65,-1.0,-1.0,-1.0,-1.0,-1
6.0,35.0,0.06,0.0,0.0,0.06,54.0,6.0,-1.0,-1.0,3
9.0,347.0,0.01,0.01,0.0,0.02,77.0,11.0,-1.0,-1.0,0
12.0,2.0,0.0,0.0,0.0,0.31,-1.0,-1.0,-1.0,-1.0,-1
6.0,219.0,0.07,0.01,0.01,0.08,-1.0,-1.0,-1.0,-1.0,0
10.0,25.0,1.2,0.6,0.29,2.09,83.0,58.0,7.9,427.0,2
8.0,15.0,2.6,0.99,0.13,4.6,96.0,80.0,8.9,968.0,0
1.0,8.0,0.09,0.02,0.01,0.12,39.0,18.0,2.1,132.0,1
12.0,20.0,0.0,0.0,0.0,0.15,-1.0,-1.0,-1.0,-1.0,-1
4.0,1.0,1.1,0.48,0.07,1.69,-1.0,-1.0,-1.0,-1.0,-1
10.0,15.0,3.05,1.17,0.46,4.98,68.0,34.0,7.1,47.0,1
9.0,45.0,0.04,0.01,0.0,0.05,68.0,34.0,8.2,6.0,3
11.0,348.0,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
11.0,231.0,0.12,0.0,0.01,0.13,-1.0,-1.0,-1.0,-1.0,0
3.0,331.0,0.05,0.04,0.01,0.09,-1.0,-1.0,-1.0,-1.0,-1
10.0,22.0,0.21,0.17,0.06,0.43,81.0,23.0,8.0,40.0,1
8.0,5.0,0.05,0.01,0.0,0.07,47.0,24.0,6.1,7.0,1
4.0,29.0,0.07,0.0,0.01,0.14,59.0,26.0,5.4,8.0,1
8.0,45.0,0.59,0.2,0.07,0.86,76.0,29.0,8.5,28.0,3
1.0,25.0,0.12,0.1,0.03,0.25,46.0,15.0,4.6,8.0,0
10.0,3.0,0.02,0.02,0.0,0.04,35.0,8.0,5.8,78.0,2
8.0,29.0,0.1,0.01,0.01,0.13,61.0,12.0,7.4,16.0,2
9.0,3.0,0.0,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
7.0,168.0,0.03,0.01,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
8.0,29.0,0.71,1.02,0.31,2.04,82.0,41.0,8.2,68.0,1
7.0,11.0,0.82,0.93,0.18,1.96,85.0,83.0,8.4,431.0,1
9.0,16.0,0.03,0.03,0.02,0.15,-1.0,-1.0,-1.0,-1.0,-1
12.0,19.0,1.0,0.36,0.05,1.5,-1.0,-1.0,-1.0,-1.0,-1
12.0,67.0,0.59,0.57,0.07,1.23,70.0,16.0,8.1,19.0,0
1.0,243.0,0.02,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
2.0,40.0,0.09,0.02,0.34,0.45,-1.0,-1.0,-1.0,-1.0,-1
1.0,25.0,0.03,0.01,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
9.0,65.0,0.0,0.0,0.0,0.86,-1.0,-1.0,-1.0,-1.0,1
5.0,45.0,0.09,0.0,0.01,0.1,-1.0,-1.0,-1.0,-1.0,-1
5.0,58.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
4.0,296.0,0.0,0.0,0.0,0.39,-1.0,-1.0,-1.0,-1.0,-1
2.0,3.0,0.42,0.65,0.14,1.53,64.0,28.0,7.8,13.0,3
2.0,12.0,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
8.0,5.0,0.59,0.45,0.1,1.15,53.0,43.0,5.4,437.0,2
7.0,29.0,0.05,0.1,0.03,0.18,80.0,11.0,7.0,332.0,1
12.0,5.0,0.18,0.07,0.0,0.26,-1.0,-1.0,-1.0,-1.0,-1
10.0,12.0,0.1,0.01,0.01,0.12,53.0,53.0,7.0,27.0,1
7.0,45.0,0.0,0.02,0.0,0.02,79.0,18.0,8.1,124.0,1
10.0,91.0,0.59,0.35,0.09,1.03,68.0,85.0,5.8,404.0,1
9.0,8.0,0.13,0.16,0.03,0.32,88.0,62.0,7.5,535.0,1
11.0,26.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
2.0,2.0,0.3,0.11,0.01,0.42,-1.0,-1.0,-1.0,-1.0,-1
8.0,56.0,0.07,0.02,0.01,0.11,-1.0,-1.0,-1.0,-1.0,3
8.0,19.0,0.09,0.06,0.02,0.19,74.0,43.0,8.0,185.0,2
8.0,29.0,0.53,0.48,0.24,1.32,70.0,71.0,7.2,318.0,2
7.0,5.0,0.31,0.21,0.04,0.56,-1.0,-1.0,-1.0,-1.0,-1
9.0,61.0,0.0,0.0,0.0,0.81,-1.0,-1.0,-1.0,-1.0,-1
1.0,2.0,0.0,0.22,0.04,0.29,72.0,7.0,6.6,8.0,0
9.0,107.0,0.08,0.0,0.01,0.09,46.0,8.0,7.0,5.0,1
8.0,25.0,0.0,0.04,0.01,0.04,88.0,27.0,9.1,863.0,2
5.0,26.0,0.0,0.0,0.0,0.22,-1.0,-1.0,-1.0,-1.0,-1
4.0,44.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
3.0,39.0,0.0,0.03,0.0,0.03,-1.0,-1.0,8.7,50.0,0
8.0,3.0,0.0,0.19,0.05,0.66,71.0,35.0,7.8,61.0,1
8.0,25.0,0.17,0.17,0.05,0.4,77.0,46.0,7.9,1238.0,2
1.0,8.0,0.19,0.0,0.02,0.21,39.0,11.0,-1.0,-1.0,0
7.0,32.0,0.08,0.06,0.02,0.17,49.0,13.0,7.6,7.0,0
12.0,264.0,1.36,0.08,0.02,1.46,-1.0,-1.0,-1.0,-1.0,-1
1.0,166.0,0.37,0.0,0.03,0.4,-1.0,-1.0,5.0,9.0,1
10.0,22.0,0.05,0.04,0.01,0.28,65.0,23.0,4.9,11.0,1
6.0,302.0,0.12,0.0,0.01,0.13,-1.0,-1.0,-1.0,-1.0,0
7.0,145.0,0.02,0.01,0.0,0.03,68.0,10.0,-1.0,-1.0,0
1.0,2.0,0.06,0.33,0.03,0.44,89.0,19.0,7.9,9.0,0
2.0,2.0,0.0,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
3.0,19.0,0.0,0.08,0.02,0.1,88.0,39.0,8.9,648.0,1
8.0,45.0,0.04,0.0,0.0,0.04,59.0,9.0,-1.0,-1.0,0
6.0,108.0,0.07,0.0,0.01,0.08,-1.0,-1.0,5.4,7.0,0
2.0,349.0,0.0,0.0,0.0,0.28,-1.0,-1.0,-1.0,-1.0,-1
2.0,40.0,0.18,0.0,0.01,0.2,-1.0,-1.0,-1.0,-1.0,0
7.0,50.0,0.1,0.08,0.03,0.2,37.0,5.0,-1.0,-1.0,0
7.0,19.0,0.0,0.0,0.0,0.26,-1.0,-1.0,-1.0,-1.0,-1
9.0,220.0,0.01,0.01,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
8.0,56.0,0.84,0.04,0.07,0.95,-1.0,-1.0,-1.0,-1.0,-1
1.0,2.0,0.13,0.07,2.05,2.5,-1.0,-1.0,-1.0,-1.0,-1
9.0,248.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
8.0,56.0,0.16,0.28,0.09,0.53,91.0,27.0,8.6,1847.0,1
2.0,19.0,0.0,0.0,0.0,0.18,-1.0,-1.0,-1.0,-1.0,-1
2.0,118.0,0.0,0.02,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
2.0,29.0,0.11,0.0,0.01,0.12,64.0,4.0,8.4,18.0,0
2.0,2.0,0.07,0.0,0.01,0.08,-1.0,-1.0,-1.0,-1.0,0
9.0,65.0,0.0,0.0,0.0,0.11,-1.0,-1.0,-1.0,-1.0,-1
5.0,141.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
2.0,143.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
8.0,40.0,0.46,0.33,0.16,0.95,-1.0,-1.0,-1.0,-1.0,-1
9.0,3.0,0.17,0.15,0.06,0.4,72.0,59.0,6.8,315.0,1
5.0,26.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
1.0,2.0,0.0,0.0,0.0,0.2,-1.0,-1.0,-1.0,-1.0,-1
1.0,229.0,0.01,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,1
8.0,1.0,0.55,0.32,0.13,1.03,86.0,30.0,7.4,92.0,1
3.0,157.0,0.0,0.0,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
11.0,29.0,0.1,0.0,0.01,0.11,-1.0,-1.0,-1.0,-1.0,-1
6.0,41.0,0.0,0.01,0.0,0.01,-1.0,-1.0,-1.0,-1.0,3
3.0,45.0,0.55,0.02,0.09,0.66,69.0,32.0,2.9,52.0,3
5.0,41.0,0.03,0.0,0.0,0.03,88.0,15.0,8.8,188.0,2
7.0,18.0,0.0,0.02,0.0,0.02,84.0,20.0,7.3,91.0,0
8.0,21.0,0.0,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
7.0,21.0,0.05,0.04,0.01,0.1,62.0,26.0,9.1,7.0,0
1.0,81.0,0.09,0.07,0.02,0.17,-1.0,-1.0,-1.0,-1.0,0
11.0,29.0,0.1,0.02,0.01,0.13,-1.0,-1.0,-1.0,-1.0,0
1.0,2.0,0.0,0.0,0.0,0.11,-1.0,-1.0,-1.0,-1.0,-1
12.0,40.0,0.32,0.25,0.08,0.65,60.0,20.0,8.9,7.0,3
1.0,62.0,0.08,0.02,0.0,0.1,-1.0,-1.0,-1.0,-1.0,-1
10.0,15.0,0.42,0.05,0.14,0.61,91.0,48.0,9.3,316.0,1
2.0,9.0,0.07,0.05,0.02,0.13,-1.0,-1.0,-1.0,-1.0,1
8.0,12.0,0.08,0.0,0.01,0.1,-1.0,-1.0,-1.0,-1.0,3
8.0,30.0,0.12,0.03,0.0,0.15,-1.0,-1.0,8.1,14.0,1
8.0,21.0,0.37,0.47,0.07,1.45,85.0,53.0,8.6,73.0,2
5.0,19.0,0.0,0.0,0.0,0.16,-1.0,-1.0,-1.0,-1.0,-1
11.0,52.0,0.24,0.0,0.02,0.26,46.0,9.0,7.0,6.0,0
8.0,279.0,0.11,0.04,0.0,0.16,50.0,8.0,-1.0,-1.0,0
2.0,350.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,0.38,0.26,0.06,0.7,86.0,4.0,7.1,18.0,3
5.0,351.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
8.0,26.0,0.06,0.05,0.02,0.13,52.0,9.0,8.5,13.0,1
8.0,73.0,0.26,0.19,0.09,0.6,62.0,25.0,5.9,140.0,2
5.0,226.0,0.0,0.04,0.01,0.05,-1.0,-1.0,-1.0,-1.0,1
2.0,141.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
1.0,2.0,0.0,0.01,0.0,0.01,78.0,8.0,6.9,49.0,0
1.0,5.0,0.51,0.1,0.06,0.66,88.0,52.0,8.4,71.0,3
10.0,8.0,0.05,0.0,0.0,0.06,35.0,11.0,6.1,21.0,1
11.0,342.0,0.11,0.2,0.06,0.37,-1.0,-1.0,-1.0,-1.0,-1
8.0,3.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
3.0,3.0,0.0,0.0,0.01,0.15,-1.0,-1.0,-1.0,-1.0,-1
9.0,58.0,0.08,0.0,0.01,0.09,59.0,16.0,7.5,19.0,1
8.0,29.0,0.1,0.0,0.01,0.11,37.0,7.0,4.1,12.0,3
1.0,25.0,0.76,0.09,0.06,0.91,-1.0,-1.0,-1.0,-1.0,0
10.0,91.0,0.44,0.25,0.07,0.76,-1.0,-1.0,-1.0,-1.0,-1
8.0,2.0,0.07,0.05,0.02,0.13,59.0,22.0,8.0,10.0,1
3.0,352.0,0.0,0.03,0.01,0.04,-1.0,-1.0,-1.0,-1.0,-1
8.0,172.0,0.0,0.0,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
1.0,25.0,0.07,0.02,0.0,0.1,82.0,17.0,9.2,6.0,0
12.0,45.0,0.05,0.02,0.0,0.07,62.0,8.0,-1.0,-1.0,0
8.0,8.0,0.03,0.01,0.0,0.04,68.0,9.0,-1.0,-1.0,0
3.0,26.0,0.04,0.03,0.01,0.09,76.0,8.0,8.0,7.0,3
8.0,3.0,0.0,0.0,0.0,0.14,-1.0,-1.0,-1.0,-1.0,-1
4.0,252.0,0.0,0.0,0.0,0.14,-1.0,-1.0,-1.0,-1.0,-1
